"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"8203","RW","Drew","Stafford","3.2","3","4500","WPG@NYR","WPG","NYR","","","",""
"11284","RW","Cody","Eakin","4.3","2","4500","EDM@DAL","DAL","EDM","","","",""
"8640","RW","David","Perron","-0.3","2","4500","MON@PIT","PIT","MON","","","",""
"9083","D","Ryan","Ellis","2.3","2","4400","NSH@NJ","NSH","NJ","","","",""
"8314","C","Mike","Ribeiro","2","2","4400","NSH@NJ","NSH","NJ","","","",""
"11293","RW","Joe","Colborne","1.7","64","4400","STL@CGY","CGY","STL","IR","Thumb","",""
"42417","LW","Jonathan","Drouin","4.2","3","4400","TB@DET","TB","DET","","","",""
"41394","D","Seth","Jones","4.6","2","4400","NSH@NJ","NSH","NJ","","","",""
"12288","RW","Tommy","Wingels","1","2","4400","SJ@WAS","SJ","WAS","","","",""
"8626","D","Dan","Boyle","2","3","4400","WPG@NYR","NYR","WPG","","","",""
"15283","RW","Vincent","Trocheck","6.7","2","4300","FLA@CAR","FLA","CAR","","","",""
"8918","D","Anton","Stralman","4.4","3","4300","TB@DET","TB","DET","","","",""
"11158","D","T.J.","Brodie","2.1","81","4300","STL@CGY","CGY","STL","IR","Hand","",""
"39245","D","Jacob","Trouba","2","3","4300","WPG@NYR","WPG","NYR","","","",""
"8236","C","Matt","Cullen","0.4","2","4300","MON@PIT","PIT","MON","","","",""
"8362","RW","Ales","Hemsky","5.7","2","4300","EDM@DAL","DAL","EDM","","","",""
"8518","LW","Christopher","Higgins","2.2","77","4300","VAN@LA","VAN","LA","IR","Foot","",""
"39870","LW","Tanner","Pearson","0.5","2","4300","VAN@LA","LA","VAN","","","",""
"8722","RW","Alexander","Semin","2.6","3","4200","MON@PIT","MON","PIT","","","",""
"12843","C","Adam","Henrique","2.3","2","4200","NSH@NJ","NJ","NSH","","","",""
"8260","RW","Kris","Versteeg","1.6","2","4200","FLA@CAR","CAR","FLA","","","",""
"12644","RW","Kyle","Palmieri","1.6","2","4200","NSH@NJ","NJ","NSH","","","",""
"8348","D","Niklas","Kronwall","0.5","2","4200","TB@DET","DET","TB","","","",""
"15360","LW","J.T.","Miller","3.7","3","4200","WPG@NYR","NYR","WPG","","","",""
"58332","LW","Samuel","Bennett","-0.1","2","4100","STL@CGY","CGY","STL","","","",""
"8720","LW","Tomas","Fleischmann","0.4","3","4100","MON@PIT","MON","PIT","","","",""
"21689","RW","Reilly","Smith","3.9","2","4100","FLA@CAR","FLA","CAR","","","",""
"12645","RW","Devante","Smith-Pelly","1.2","3","4100","MON@PIT","MON","PIT","","","",""
"8301","LW","Raffi","Torres","4.5","5","4100","SJ@WAS","SJ","WAS","O","Suspension","",""
"9293","RW","Troy","Brouwer","3.2","2","4100","STL@CGY","STL","CGY","","","",""
"23229","RW","Nail","Yakupov","0.6","2","4100","EDM@DAL","EDM","DAL","","","",""
"8811","RW","Jannik","Hansen","4.5","3","4000","VAN@LA","VAN","LA","","","",""
"15247","C","Victor","Rask","2.6","2","4000","FLA@CAR","CAR","FLA","DTD","Undisclosed","",""
"21921","C","Riley","Sheahan","0.4","2","4000","TB@DET","DET","TB","","","",""
"42833","RW","Andre","Burakovsky","0.4","1","4000","SJ@WAS","WAS","SJ","","","",""
"40036","RW","Tomas","Hertl","2.5","2","4000","SJ@WAS","SJ","WAS","","","",""
"14248","C","Anton","Lander","-0.6","2","4000","EDM@DAL","EDM","DAL","","","",""
"11201","D","Jeff","Petry","0.7","3","4000","MON@PIT","MON","PIT","","","",""
"12241","D","Eric","Gelinas","4.4","1","4000","NSH@NJ","NJ","NSH","","","",""
"9104","C","David","Desharnais","1.6","3","4000","MON@PIT","MON","PIT","","","",""
"39234","LW","Matthew","Nieto","0.5","2","4000","SJ@WAS","SJ","WAS","","","",""
"8148","D","James","Wisniewski","0","1","4000","FLA@CAR","CAR","FLA","IR","Knee","",""
"8241","LW","Jussi","Jokinen","3.8","2","4000","FLA@CAR","FLA","CAR","","","",""
"8328","D","Matt","Niskanen","6.3","1","4000","SJ@WAS","WAS","SJ","","","",""
"23228","D","Justin","Schultz","-0.2","2","4000","EDM@DAL","EDM","DAL","","","",""
"8636","RW","Patrik","Berglund","1.7","77","4000","STL@CGY","STL","CGY","IR","Shoulder","",""
"42862","D","Olli","Maatta","0.4","2","3900","MON@PIT","PIT","MON","","","",""
"8719","LW","Brooks","Laich","-0.1","1","3900","SJ@WAS","WAS","SJ","","","",""
"9990","LW","Lars","Eller","3.6","3","3900","MON@PIT","MON","PIT","","","",""
"9011","D","Andrej","Sekera","-1.3","2","3900","EDM@DAL","EDM","DAL","","","",""
"8992","RW","Colton","Sceviour","1.6","71","3900","EDM@DAL","DAL","EDM","","","",""
"8980","LW","Jiri","Tlusty","3.4","2","3900","NSH@NJ","NJ","NSH","","","",""
"12646","LW","Alex","Burmistrov","3","3","3900","WPG@NYR","WPG","NYR","","","",""
"9330","D","Yannick","Weber","1.4","1","3900","VAN@LA","VAN","LA","","","",""
"12710","LW","Lance","Bouma","-0.6","2","3900","STL@CGY","CGY","STL","","","",""
"23053","RW","Jesper","Fast","1.3","2","3900","WPG@NYR","NYR","WPG","","","",""
"15313","C","Vladislav","Namestnikov","1.6","3","3800","TB@DET","TB","DET","","","",""
"8744","LW","Nathan","Gerbe","1.8","2","3800","FLA@CAR","CAR","FLA","","","",""
"39145","D","Dan","DeKeyser","1.6","80","3800","TB@DET","DET","TB","IR","Foot","",""
"8708","D","Christian","Ehrhoff","0.4","2","3800","VAN@LA","LA","VAN","","","",""
"10835","LW","Chris","Terry","-1.3","2","3800","FLA@CAR","CAR","FLA","","","",""
"42970","C","Josh","Jooris","-0.1","1","3800","STL@CGY","CGY","STL","","","",""
"11152","RW","Zack","Kassian","1.9","42","3800","MON@PIT","MON","PIT","O","Suspension","",""
"54867","RW","Melker","Karlsson","2","53","3800","SJ@WAS","SJ","WAS","DTD","Undisclosed","",""
"8402","RW","Dustin","Brown","1.6","2","3800","VAN@LA","LA","VAN","","","",""
"8526","D","Daniel","Girardi","1.3","3","3800","WPG@NYR","NYR","WPG","","","",""
"8469","D","Kevin","Klein","2.4","3","3800","WPG@NYR","NYR","WPG","","","",""
"8486","D","Paul","Martin","2","2","3800","SJ@WAS","SJ","WAS","","","",""
"8700","LW","Mason","Raymond","1","1","3800","STL@CGY","CGY","STL","","","",""
"8628","D","Marc-Edouard","Vlasic","4.5","2","3800","SJ@WAS","SJ","WAS","","","",""
"8877","D","Jason","Garrison","4.6","3","3700","TB@DET","TB","DET","","","",""
"12220","LW","Marcus","Johansson","4.7","1","3700","SJ@WAS","WAS","SJ","","","",""
"9043","D","Jakub","Kindl","1.7","2","3700","TB@DET","DET","TB","","","",""
"39248","LW","Dmitrij","Jaskin","0.6","2","3700","STL@CGY","STL","CGY","","","",""
"8268","D","Brian","Campbell","2.1","2","3700","FLA@CAR","FLA","CAR","","","",""
"9393","RW","Eric","Fehr","2.1","75","3700","MON@PIT","PIT","MON","IR","Elbow","",""
"8459","RW","Joel","Ward","3.1","2","3700","SJ@WAS","SJ","WAS","","","",""
"11225","RW","Dale","Weise","0.5","3","3600","MON@PIT","MON","PIT","","","",""
"8965","LW","Dwight","King","1.5","81","3600","VAN@LA","LA","VAN","IR","Foot","",""
"8285","RW","David","Jones","0.3","2","3600","STL@CGY","CGY","STL","","","",""
"8168","D","Tobias","Enstrom","0.5","3","3600","WPG@NYR","WPG","NYR","","","",""
"9250","D","Nathan","Paetsch","0","0","3600","TB@DET","DET","TB","","","",""
"8194","C","Derek","Roy","1.6","72","3600","SJ@WAS","WAS","SJ","","","",""
"8237","RW","Brandon","Sutter","3.7","3","3600","VAN@LA","VAN","LA","","","",""
"8255","C","Dave","Bolland","1.1","2","3600","FLA@CAR","FLA","CAR","","","",""
"12793","D","Brayden","McNabb","-0.2","1","3600","VAN@LA","LA","VAN","","","",""
"8434","C","Scott","Gomez","1.8","58","3600","STL@CGY","STL","CGY","","","",""
"8368","D","Tom","Gilbert","1","3","3600","MON@PIT","MON","PIT","","","",""
"8475","C","Travis","Zajac","0.6","2","3600","NSH@NJ","NJ","NSH","","","",""
"12447","D","Erik","Gudbranson","1.2","2","3600","FLA@CAR","FLA","CAR","","","",""
"21932","RW","Beau","Bennett","0.6","2","3500","MON@PIT","PIT","MON","","","",""
"8706","D","Willie","Mitchell","2.1","2","3500","FLA@CAR","FLA","CAR","","","",""
"42912","D","Oscar","Klefbom","0.3","2","3500","EDM@DAL","EDM","DAL","","","",""
"8878","D","Dmitry","Kulikov","1.1","2","3500","FLA@CAR","FLA","CAR","","","",""
"12870","LW","Matt","Fraser","1","60","3500","WPG@NYR","WPG","NYR","","","",""
"12869","D","Stu","Bickel","1.7","9","3500","STL@CGY","STL","CGY","","","",""
"11254","D","Ian","Cole","1","2","3500","MON@PIT","PIT","MON","","","",""
"39356","C","Markus","Granlund","1.5","48","3500","STL@CGY","CGY","STL","","","",""
"12896","D","Dylan","Olsen","0.8","44","3500","FLA@CAR","FLA","CAR","","","",""
"8967","D","Alec","Martinez","1.1","2","3500","VAN@LA","LA","VAN","","","",""
"11410","D","Justin","Braun","1.7","2","3500","SJ@WAS","SJ","WAS","","","",""
"8210","D","Chris","Butler","1.7","33","3500","STL@CGY","STL","CGY","","","",""
"13742","D","Ben","Chiarot","1.7","3","3500","WPG@NYR","WPG","NYR","","","",""
"8422","RW","Martin","Havlat","1.2","40","3500","FLA@CAR","FLA","CAR","","","",""
"41392","RW","Valeri","Nichushkin","1","2","3500","EDM@DAL","DAL","EDM","","","",""
"42478","C","Bo","Horvat","1.9","3","3500","VAN@LA","VAN","LA","","","",""
"23061","C","Calle","Jarnkrok","1.7","2","3500","NSH@NJ","NSH","NJ","","","",""
"14564","D","Adam","Larsson","0.6","2","3500","NSH@NJ","NJ","NSH","","","",""
"14478","RW","Andrej","Nestrasil","0.3","2","3500","FLA@CAR","CAR","FLA","","","",""
"8490","D","Andy","Greene","0.9","2","3500","NSH@NJ","NJ","NSH","","","",""
"8576","LW","Vernon","Fiddler","0.6","2","3500","EDM@DAL","DAL","EDM","","","",""
"15346","C","Adam","Lowry","1.1","3","3400","WPG@NYR","WPG","NYR","","","",""
"15246","D","Ryan","Murphy","3.2","2","3400","FLA@CAR","CAR","FLA","","","",""
"21926","D","Brian","Dumoulin","0.1","2","3400","MON@PIT","PIT","MON","","","",""
"42863","D","Derrick","Pouliot","0.9","34","3400","MON@PIT","PIT","MON","","","",""
"15272","LW","Michael","Ferland","0.5","2","3400","STL@CGY","CGY","STL","","","",""
"15270","LW","Sven","Baertschi","1.2","3","3400","VAN@LA","VAN","LA","","","",""
"8857","D","Grant","Clitsome","1","24","3400","WPG@NYR","WPG","NYR","IR","Back","",""
"21735","D","Matt","Tennyson","0.1","2","3400","SJ@WAS","SJ","WAS","","","",""
"9014","RW","Jay","Beagle","0","1","3400","SJ@WAS","WAS","SJ","","","",""
"8966","C","Trevor","Lewis","-0.1","2","3400","VAN@LA","LA","VAN","","","",""
"12643","RW","Emerson","Etem","1.1","45","3400","WPG@NYR","NYR","WPG","","","",""
"11405","C","Ben","Smith","0.9","80","3400","SJ@WAS","SJ","WAS","","","",""
"39643","D","Nikita","Nesterov","1.7","27","3400","TB@DET","TB","DET","","","",""
"8226","D","Jay","Bouwmeester","1.9","2","3400","STL@CGY","STL","CGY","","","",""
"9317","D","Jamie","McBain","1.3","26","3400","VAN@LA","LA","VAN","","","",""
"39676","RW","Cedric","Paquette","1.6","64","3400","TB@DET","TB","DET","DTD","Leg","",""
"8468","D","Dan","Hamhuis","1.2","3","3400","VAN@LA","VAN","LA","","","",""
"12291","D","Chris","Tanev","2.1","3","3400","VAN@LA","VAN","LA","","","",""
"8487","D","Johnny","Oduya","-0.1","2","3400","EDM@DAL","DAL","EDM","","","",""
"23226","RW","Tom","Wilson","4","1","3400","SJ@WAS","WAS","SJ","DTD","Leg","",""
"8683","RW","Lee","Stempniak","2.9","2","3400","NSH@NJ","NJ","NSH","","","",""
"64101","D","Noah","Hanifin","2.3","2","3300","FLA@CAR","CAR","FLA","","","",""
"8753","LW","Tanner","Glass","2.3","1","3300","WPG@NYR","NYR","WPG","","","",""
"8847","D","Robert","Bortuzzo","1.6","1","3300","STL@CGY","STL","CGY","","","",""
"8860","D","John","Moore","-0.8","2","3300","NSH@NJ","NJ","NSH","DTD","Arm","",""
"9066","D","Luca","Sbisa","0.4","3","3300","VAN@LA","VAN","LA","","","",""
"13629","D","Taylor","Fedun","2.1","7","3300","VAN@LA","VAN","LA","","","",""
"8287","D","Kyle","Quincey","3","2","3300","TB@DET","DET","TB","","","",""
"8300","LW","Jason","Chimera","6.4","1","3300","SJ@WAS","WAS","SJ","","","",""
"9270","D","Jason","Demers","1.9","2","3300","EDM@DAL","DAL","EDM","","","",""
"8350","D","Jonathan","Ericsson","0.3","2","3300","TB@DET","DET","TB","","","",""
"12718","C","Tyler","Pitlick","0.7","17","3300","EDM@DAL","EDM","DAL","","","",""
"8528","D","Marc","Staal","1.2","3","3300","WPG@NYR","NYR","WPG","","","",""
"8517","LW","Brian","Boyle","3.9","3","3300","TB@DET","TB","DET","","","",""
"8569","D","Matt","Carle","0.5","3","3300","TB@DET","TB","DET","","","",""
